time,x,y,theta
168.719,8.950856156286768e-05,4.384061518747373e-05,-7.007638362477309e-06
168.723,0.0,2.220446049250313e-16,7.993053330324074e-09
168.726,0.0,4.440892098500626e-16,7.993055106680913e-09
168.73,8.97662629473217e-05,4.397578717285633e-05,-8.546701667278e-06
168.734,0.0,4.440892098500626e-16,7.993059103483802e-09
168.738,0.0,2.220446049250313e-16,7.993060879840641e-09
168.741,0.0,2.220446049250313e-16,7.99306265619748e-09
168.745,0.0,2.220446049250313e-16,7.99306487664353e-09
168.749,0.0,4.440892098500626e-16,7.993066653000369e-09
168.754,0.0,4.440892098500626e-16,7.993068429357209e-09
168.759,8.977599262216529e-05,4.3992005634097e-05,-8.434934436252206e-06
168.763,8.97641993811149e-05,4.3987146117530074e-05,-8.31824530500569e-06
